open,high,low,close,adj_close,volume,BIAS_SMA_26,BOP,AR_26,BR_26,CCI_14_0.015,ABER_ZG_5_15,ABER_SG_5_15,ABER_XG_5_15,ABER_ATR_5_15,ACCBL_20,ACCBM_20,ACCBU_20,AD,ADOSC_3_10,APO_12_26,AROOND_14,AROONU_14,AROONOSC_14,ATR_14,BBL_5_2.0,BBM_5_2.0,BBU_5_2.0,DEMA_10,DCL_20_20,DCM_20_20,DCU_20_20,DPO_20,EFI_13,ADX_14,DMP_14,DMN_14,AMAT_LR_2,AMAT_SR_2,AO_5_34,OBV,OBV_min_2,OBV_max_2,OBV_EMA_4,OBV_EMA_12,AOBV_LR_2,AOBV_SR_2,EMA_10,ENTP_10,EOM_14_100000000,ER_10,CMF_20,CMO_14,COPC_11_14_10,DEC_1,CDL_DOJI_10_0.1,CG_10,CHOP_14_1_100,CKSPl_10_1_9,CKSPs_10_1_9,K_9_3,D_9_3,J_9_3,KST_10_15_20_30_10_10_10_15,KSTs_9,KURT_30,LDECAY_5,HL2,HLC3,HMA_10,ISA_9,ISB_26,ITS_9,IKS_26,ICS_26,MASSI_9_25,MEDIAN_30,MFI_14,MIDPOINT_2,BULLP_13,BEARP_13,FWMA_10,OHLC4,PDIST,PCTRET_1,MIDPRICE_2,MOM_10,NATR_14,NVI_1,PVI_1,PVO_12_26_9,PVOh_12_26_9,PVOs_12_26_9,PVOL,PVT,PWMA_10,QS_10,QTL_30_0.5,RMA_10,ROC_10,RSI_14,RVGI_14_4,RVGIs_14_4,RVI_14,SINWMA_14,SKEW_30,SLOPE_1,SMA_10,PGO_14,PPO_12_26_9,PPOh_12_26_9,PPOs_12_26_9,PSL_12,SWMA_10,T3_10_0.7,TEMA_10,TRIMA_10,SQZ_20_2.0_20_1.5,SQZ_ON,SQZ_OFF,SQZ_NO,STDEV_30,STOCHFk_14,STOCHFd_3,STOCHk_5,STOCHd_3,SUPERT_7_3.0,SUPERTd_7_3.0,TRIX_30_9,TRIXs_30_9,TRUERANGE_1,TSI_13_25,TTM_TRND_6,VWAP,VWMA_10,WCP,WILLR_14,UI_14,UO_7_14_28,VAR_30,VTXP_14,VTXM_14,WMA_10,ZL_EMA_10,Z_30,LR_14,LOGRET_1,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,MAD_30,INC_1,INERTIA_20_14,KCL_20_2,KCB_20_2,KCU_20_2
0.000527,0.000531,0.0004990000000000001,0.0005160000000000001,0.000515,1427570.0,0.20517427236794727,-0.3437499999930603,201.5086206883922,226.34032633857456,184.51606823108312,0.00047786666666666655,0.0005189627579241403,0.00043677057540919274,4.1096091257473814e-05,0.0003517640930033245,0.00044055000000000016,0.0005352640930033244,-20514803.79533552,697449.8739487305,2.9846153846153683e-05,0.0,92.85714285714286,92.85714285714286,4.118788863052724e-05,0.0004061758846988324,0.00048000000000000007,0.0005538241153011678,0.0005000013890391355,0.000369,0.000455,0.000541,-6.670000000000016e-05,28.663835492300727,57.518487901796284,41.08849005419186,7.295330848846865,1,0,8.618235294117674e-05,11086595.0,11086595.0,12514165.0,10442329.158661794,8543773.055336494,1,0,0.0004689657536725016,3.445325677550562,2.0645460001005357e-08,0.5894039735099346,0.043900579744436605,39.459178308243466,30.862463512334504,1,0,-5.355158302821449,40.66350477970002,0.0005003270955612429,0.0004414009457209388,75.46804027814885,70.36965525901483,85.66481031641686,50753.45383046095,58793.4150946888,-0.20740635408157396,0.0005160000000000001,0.000515,0.0005153333333333334,0.0004958575757575758,0.00026099999999999995,0.00025299999999999997,0.00047900000000000004,0.00045,0.001901,25.56120455252906,0.00042750000000000004,81.29659316253654,0.0005195,7.194224939294398e-05,3.994224939294407e-05,0.0004949230769230769,0.00051825,5.700000000044396e-05,-0.01338432122370925,0.0005025,8.900000000000005e-05,7.982148959404503,731.4981188717591,1444.597234781987,3.801505390719203,1.7794183792853708,2.022087011433832,736.6261200000001,769920369.1671137,0.000453443359375,7.800000000222036e-06,0.00042750000000000004,0.0004402910001215089,20.843091334894623,70.09753392395565,0.17726608187816179,0.082081077038044,59.33756056503681,0.0004487037483838391,-0.7746504085735403,-6.999999999999953e-06,0.0004643000000000002,1.5389381835161857,6.970894717930247,-3.0824794406383615,10.053374158568609,58.333333333333336,0.0004593,0.00046420620089777367,0.0005057307966681918,0.0004569166666666667,7.13333333333334e-05,0,1,0,7.284340786210837e-05,75.49019607843142,72.47253511333619,57.92620128394319,54.03731239505425,0.00039697140905718535,1,1.4325200477784072,1.3652380126980128,3.199999999999991e-05,30.684208414744138,1,0.0002748687715580753,0.0004662582382080549,0.0005155000000000001,-15.723270440251547,9.300425500234931,56.27388079058101,5.3061620689654706e-09,1.2795698924731203,0.7204301075268836,0.0004765272727272727,0.000501139006275182,1.4977333323905546,0.0004917978021978022,-0.01347469858335959,4.264846115233518e-05,2.3477892672892507e-06,4.030067188504593e-05,5.719333333333333e-05,0,61.37416754248358,0.0003555895638417733,0.00043724287439591484,0.0005188961849500564
0.0005120000000000001,0.0005470000000000001,0.0005120000000000001,0.0005279999999999999,0.0005269999999999999,1498410.0,0.20898282694847947,0.4571428571491971,203.7694013290486,221.83098591378993,179.45917836713636,0.0004925333333333332,0.0005332230185069755,0.000451843648159691,4.0689685173642225e-05,0.00035506889360010526,0.00044480000000000013,0.0005415688936001051,-20643238.93819267,714764.9974009991,2.9769230769230513e-05,0.0,100.0,100.0,4.074589658548958e-05,0.00042575916667155357,0.0004968,0.0005678408333284465,0.0005138739995766064,0.000369,0.0004580000000000001,0.0005470000000000001,-9.045000000000027e-05,27.13770470768631,58.524169377788695,41.37230977885963,6.847719465849044,1,0,9.132647058823556e-05,12585005.0,11086595.0,12585005.0,11299399.495197076,9165501.046823187,1,0,0.000479699253004774,3.4632695914982023,2.179385918559782e-08,0.7032258064516138,-0.0005217121774114789,42.08076534774849,37.300663863524136,0,0,-5.350589225589224,41.945396769645384,0.0005068943860051186,0.0004414009457209388,77.88778442785677,72.87569831529548,87.91195665297934,50238.786261008405,56803.44736860291,0.174710242641056,0.0005279999999999999,0.0005295,0.000529,0.0005186959595959597,0.00027375,0.000263,0.000492,0.000467,0.003063,25.25768971169514,0.0004305,82.30604113132185,0.000522,7.80933566225235e-05,4.309335662252352e-05,0.0005079020979020978,0.00052475,5.799999999955602e-05,0.02325581395348819,0.000523,0.00010899999999999994,7.717025868463936,731.4981188717591,1446.9228161773358,2.746349137967353,0.5794097012268167,2.1669394367405364,791.1604799999999,773405043.5857183,0.000458646484375,1.0100000000222022e-05,0.0004305,0.00044906190010935804,26.014319809069196,71.48464152973285,0.22505384063842446,0.13890972241618638,65.2911535864608,0.00045655211268931924,-0.7799391054129482,1.1999999999999858e-05,0.00047520000000000017,1.6008964427117687,6.816380449141283,-2.5895949675418617,9.405975416683145,58.333333333333336,0.0004673333333333334,0.00047129685504407543,0.0005211300604409969,0.00046408333333333344,8.000000000000005e-05,0,1,0,7.154627149975877e-05,82.4074074074073,80.08351488743655,66.34798127288735,59.230193306401645,0.0004133326363347303,1,1.4481044615645589,1.3847173091984208,3.499999999999998e-05,32.47038974162329,1,0.0002760726027946329,0.0004772853535353533,0.0005287499999999999,-11.949685534591282,7.572345778163433,53.974773119158094,5.118868965517194e-09,1.2702702702702722,0.6964656964656981,0.00048810909090909094,0.0005198410051342398,1.573806679784556,0.0005030945054945053,0.022989518224697747,4.4731343890867066e-05,3.544537604656903e-06,4.118680628621016e-05,5.3959999999999985e-05,1,62.229640243163075,0.0003653429387139854,0.0004458864101677325,0.0005264298816214796
0.000535,0.000553,0.0005279999999999999,0.000545,0.000544,1349140.0,0.22461325728113257,0.4000000000088818,194.48123620188645,217.10213776556253,154.5739750445646,0.0005109999999999998,0.000550643706162066,0.0004713562938379338,3.9643706162066084e-05,0.00036199552124717877,0.00044950000000000014,0.0005419955212471786,-20157548.538192663,811407.6754131988,3.129487179487155e-05,0.0,100.0,100.0,3.962118968652604e-05,0.00045512396827925597,0.0005154,0.000575676031720744,0.0005292474330908934,0.000369,0.00046100000000000004,0.000553,-0.00011575000000000008,26.537372606588285,59.504578619148695,40.58934536023911,6.539094950243223,1,0,0.00010091764705882374,13934145.0,12585005.0,13934145.0,12353297.697118245,9899138.578081159,1,0,0.0004915721160948151,3.468218387861041,2.1017919375358724e-08,0.6617647058823541,0.05771016768145015,45.652864670503604,43.55393291631575,0,0,-5.311441553077239,44.94044511553005,0.0005144049474046067,0.0004414009457209388,82.95967237719188,76.23702300259428,96.40497112638707,49945.45878833,55081.09869536267,0.33172072528572466,0.000545,0.0005405,0.000542,0.0005388757575757575,0.00028925,0.0002785,0.000495,0.000476,0.0034059999999999997,25.02106632887249,0.00043300000000000006,82.92325245373904,0.0005365,7.322287710502003e-05,4.822287710501996e-05,0.0005223216783216783,0.0005402499999999999,4.700000000000017e-05,0.032196969696969946,0.0005325,9.000000000000002e-05,7.269943061747897,734.7178158414561,1446.9228161773358,1.1376552295449716,-0.8234273657564519,1.9610825953014235,735.2813,777748865.5554153,0.00047149804687499997,7.400000000222026e-06,0.00043300000000000006,0.00045865571009842226,19.78021978021978,73.3693219942504,0.24620811288135816,0.19277417656176057,70.75078285874905,0.00046490080460333423,-0.6186070688054792,1.7000000000000088e-05,0.0004842000000000003,1.7986744841089977,7.0319476853051555,-1.899222185102392,8.931169870407548,58.333333333333336,0.0004776333333333333,0.00047983619689062466,0.0005380483132361413,0.0004735833333333334,9.783333333333338e-05,0,1,0,6.86600487827567e-05,92.79279279279281,83.56346542621063,78.52356110804169,67.59924788829069,0.00043021368828691155,1,1.464727613516148,1.4025408810289168,2.5000000000000066e-05,34.560086031196825,1,0.0002772020049718003,0.00048700123915737265,0.00054275,-5.479452054794509,6.372308976870253,55.094786522497536,4.714202298850528e-09,1.2928870292887045,0.7133891213389141,0.0005008,0.0005389608223825598,1.7467702901407378,0.0005176021978021975,0.03168951095698347,4.720959852771262e-05,4.818233793201968e-06,4.2391364734510655e-05,5.0115555555555556e-05,1,64.6065947818346,0.00037769123026503435,0.0004553257996755675,0.0005329603690861006
0.00055,0.000673,0.000546,0.0006330000000000001,0.0006320000000000001,4707330.0,0.38675429726996846,0.6535433070883634,224.03628117751458,249.02439024188496,208.57000498256218,0.0005425999999999999,0.0005881341257512615,0.0004970658742487382,4.553412575126168e-05,0.0003650234955772711,0.00046120000000000015,0.0005590234955772709,-18415465.782287143,1331478.040986929,3.77051282051279e-05,0.0,100.0,100.0,4.593396185177418e-05,0.00045267762461400696,0.000549,0.0006453223753859931,0.0005691503949280313,0.000369,0.000521,0.000673,-8.085000000000004e-05,81.92418223421858,61.07067180836498,51.17062882454204,5.237530518100883,1,0,0.0001215617647058824,18641475.0,13934145.0,18641475.0,14868568.618270947,11244113.41222252,1,0,0.0005172862768048487,3.4960657081318187,3.093892752989266e-08,0.7899543378995443,0.16750420860328946,59.50458084814084,53.394917021536465,0,0,-5.210967098703885,30.008736696125297,0.000625464452664146,0.0004414009457209388,82.9417758867889,78.47194063065916,91.8814463990484,52762.83542465196,53942.24986399525,1.3486040302155278,0.0006330000000000001,0.0006095,0.0006173333333333333,0.0005744323232323231,0.00028925,0.0002785,0.000556,0.000501,0.0035629999999999998,24.620287433938486,0.000438,86.11934805754895,0.0005890000000000001,0.0001713338946614457,4.4333894661445754e-05,0.0005650559440559442,0.0006005000000000001,0.00017599999999999983,0.1614678899082571,0.0006004999999999999,0.00017300000000000009,7.256550055572539,734.7178158414561,1463.0696051681614,14.723107008630393,10.209619530663176,4.513487477967217,2979.7398900000003,853757129.7755988,0.000489904296875,1.5100000000222036e-05,0.000438,0.00047609013908858,37.608695652173935,80.53951670313145,0.25473612991158673,0.22908768647155228,76.70965152393869,0.0004758324149455867,0.14294387579108025,8.800000000000008e-05,0.0005015000000000002,3.494302910369926,8.260307830580759,-0.5366896318614316,8.79699746244219,66.66666666666667,0.0004936333333333333,0.0004914629101882397,0.0005879601341508647,0.00048719444444444445,0.0001218333333333334,0,1,0,7.259499523612691e-05,80.86124401913881,85.35381473977975,82.7809162948482,75.8841528919257,0.00046011173281735283,1,1.4894401161997584,1.419922657234929,0.00012799999999999997,39.3316961987333,1,0.000282168630759853,0.0005079060817547355,0.0006212500000000001,-15.38461538461534,5.331127718952506,61.986529634106276,5.270033333333289e-09,1.2404181184669005,0.5905923344947748,0.0005278545454545455,0.0005760588546766399,2.699451470852135,0.0005502901098901101,0.1496846274809318,5.563319291808773e-05,1.0593462546861658e-05,4.503973037122607e-05,5.056666666666666e-05,1,66.77803756729645,0.0003776253988112216,0.0004722471520874182,0.0005668689053636148
0.000626,0.000706,0.0006180000000000001,0.000679,0.000678,4437500.0,0.464211661275606,0.6022727272752506,198.8662131506332,215.789473682673,202.96196429301062,0.0005742666666666665,0.0006226318507011774,0.0005259014826321555,4.83651840345109e-05,0.00037111133101356034,0.00047350000000000023,0.0005783613310135603,-16700977.145923508,1968709.7529294342,4.9102564102563846e-05,7.14285714285714,100.0,92.85714285714286,4.893867886236174e-05,0.0004365518186679687,0.0005802,0.0007238481813320313,0.0006131796373172547,0.000369,0.0005375,0.000706,-7.440000000000018e-05,99.38144191504445,62.64325732146985,49.4147647739657,4.564818847806673,1,0,0.00014207941176470602,23078975.0,18641475.0,23078975.0,18152731.17096257,13064861.34880367,1,0,0.0005466887719312399,3.5304792171577364,3.571839423135694e-08,0.8264150943396233,0.1675692533063457,64.56307588927871,65.25201711382981,0,0,-5.114061902942299,28.88787404865788,0.0006544180073977314,0.0004418608511488449,85.25706407433867,80.733648445219,94.30389533257801,55743.61093290667,53301.64912727646,2.103769948009151,0.000679,0.000662,0.0006676666666666667,0.0006219848484848484,0.0003734999999999999,0.00036199999999999996,0.0005725,0.0005375,0.0036600000000000005,24.072126982669076,0.0004435,88.32648073843217,0.0006560000000000001,0.00017900048113838208,9.100048113838211e-05,0.0006091678321678322,0.0006572500000000001,0.00012999999999955593,0.07266982622432838,0.000626,0.000219,7.207463749979638,741.9847984638889,1463.0696051681614,21.763202424118266,13.79977195692084,7.963430467197427,3013.0625,886004365.1626445,0.000509841796875,2.1100000000222036e-05,0.0004435,0.000496381125179722,47.60869565217392,83.1008875617965,0.29501557632979775,0.2536596504256853,82.15615680854793,0.0004901147666466071,0.9692579990590611,4.5999999999999925e-05,0.0005234000000000001,4.070785762775843,10.588593071797781,1.4332764874844717,9.15531658431331,66.66666666666667,0.0005146666666666666,0.0005072253943227173,0.0006405367626237087,0.0005064722222222223,0.00014850000000000009,0,1,0,7.85597437198804e-05,86.95652173913042,86.87018618368745,83.70163240738017,81.66870327008996,0.0004962386281291596,1,1.5234601627844402,1.4384019954032838,8.799999999999997e-05,44.33175977075431,1,0.0002874029881291524,0.000534312189529996,0.0006705000000000001,-9.215017064846421,4.075946832437421,63.495365823358895,6.1716333333332896e-09,1.3105095541401288,0.6003184713375807,0.0005601272727272727,0.000624411790189978,2.9077657654772313,0.000588597802197802,0.07015070541451962,6.526839430179374e-05,1.618293114445414e-05,4.9085463157339604e-05,5.3308888888888885e-05,1,70.28693742643392,0.0003895658370196767,0.0004919378995076641,0.0005943099619956515
0.00068,0.000772,0.00068,0.000735,0.000734,5870990.0,0.5456163054027807,0.5978260869589347,232.0224719079714,254.7904191592736,201.76504486704604,0.0006169999999999998,0.00066834083843221,0.0005656591615677897,5.134083843221017e-05,0.00038304164889326993,0.0004911500000000002,0.0005990416488932699,-15552305.189401783,2415908.3709874228,6.021153846153817e-05,0.0,100.0,100.0,5.208591608647876e-05,0.0004482615579902901,0.000624,0.0007997384420097099,0.0006633420347078173,0.000369,0.0005705,0.000772,-5.820000000000022e-05,132.15201307003807,64.29826250806578,52.16355675161884,3.982637679318531,1,0,0.00017148529411764726,28949965.0,23078975.0,28949965.0,22471624.70257754,15508723.448987719,1,0,0.0005809271770346508,3.577573911259351,4.552235783242548e-08,0.9225806451612907,0.2125807147702958,69.52797241343625,80.75730819273254,0,0,-5.035688405797099,25.67329421589978,0.0007162762066579583,0.00045467476603396046,86.4676723458554,82.64498974543113,94.11303754670394,60689.32996583802,53507.44543473437,2.631814496996132,0.000735,0.0007260000000000001,0.000729,0.0006810373737373737,0.0004265,0.000415,0.0006055,0.0005705,0.0029950000000000003,23.868473026990262,0.00044650000000000007,92.81865836237778,0.000707,0.00021528612669004178,0.00012328612669004182,0.000657958041958042,0.00071675,0.00013000000000000002,0.08247422680412364,0.0006950000000000001,0.0002859999999999999,7.086519195439288,741.9847984638889,1471.3170278485738,29.627147592263455,17.330973700052823,12.296173892210634,4315.17765,934424901.2451187,0.00053152734375,2.7400000000222023e-05,0.00044650000000000007,0.0005202430126617498,63.6971046770601,85.58781712678325,0.3510489510541682,0.28279341273638253,86.63429396367896,0.0005083692391609067,1.478309411746053,5.599999999999995e-05,0.0005520000000000002,4.715176465228298,12.661759948236742,2.805154691138746,9.856605257097996,66.66666666666667,0.0005409,0.0005279009559452958,0.0006987538581934944,0.0005298888888888889,0.0001723333333333334,0,1,0,8.954419059305564e-05,85.76923076923076,84.52899884250012,85.75743934554005,84.07999601592275,0.0005440616812535655,1,1.5683433629707144,1.4597589561200095,9.299999999999998e-05,49.54020725449839,1,0.0002951960421220521,0.0005679735507246374,0.0007305,-10.422535211267615,1.2714617677544593,62.57936112381783,8.018162068965474e-09,1.3791130185979983,0.5150214592274687,0.0005986,0.0006821551010645273,3.016387754594843,0.000632734065934066,0.07924937165414114,7.654077835681368e-05,2.196425215957925e-05,5.4576526197234427e-05,6.199333333333338e-05,1,73.40314206408684,0.0004047500430178027,0.0005150866709831246,0.0006254232989484466
0.000737,0.000772,0.000728,0.000747,0.000746,3614180.0,0.5319451017510635,0.22727272727777442,234.79532163515157,255.41795665385158,162.44820488143975,0.0006609999999999999,0.000711851449203396,0.0006101485507966038,5.085144920339615e-05,0.0003997877285469496,0.0005084500000000001,0.0006187877285469494,-16045147.916674504,2222411.631425515,7.20512820512818e-05,0.0,100.0,100.0,5.150835065173028e-05,0.0005028612234797402,0.0006678,0.0008327387765202597,0.0007032576218962826,0.000382,0.000577,0.000772,-8.425000000000001e-05,119.46889120288982,65.83505303847627,48.98072125292185,3.739631232412669,1,0,0.00020121764705882363,32564145.0,28949965.0,32564145.0,26508632.821546525,18132634.45683576,1,0,0.0006111222357556233,3.6214030815162506,4.47449781428286e-08,0.9558359621451112,0.1595803216398909,70.4776189886451,93.04990710123707,0,0,-5.011162630946245,27.76199178068893,0.0007174485859921625,0.00047270728943056437,88.45319570531774,84.58105839872667,96.19747031849988,65685.79269244232,54560.47854547557,1.9965168149255073,0.000747,0.00075,0.000749,0.0007349515151515153,0.0004265,0.000415,0.000607,0.0005705,0.002425,23.827959137732854,0.00045000000000000004,93.48326207174098,0.000741,0.00018810239430575005,0.00014410239430575006,0.0006928251748251748,0.0007459999999999999,7.999999999999999e-05,0.016326530612245094,0.0007260000000000001,0.00030300000000000005,6.895361533029488,743.6174515251133,1471.3170278485738,28.48386971715562,12.950156659955987,15.533713057199634,2699.79246,940325603.285935,0.0005605175781250001,2.8900000000222032e-05,0.00045000000000000004,0.0005429187113955748,68.24324324324326,86.06118981396939,0.3935137895859683,0.32339649571091444,89.98635993122133,0.0005298854340419978,1.5535993044795584,1.2000000000000075e-05,0.0005823000000000002,4.4257330082050625,14.776252826418403,3.9357180554563254,10.840534770962078,75.0,0.0005722,0.0005528980204614052,0.000740184091676149,0.0005581666666666666,0.00020333333333333344,0,1,0,9.962241934816463e-05,89.75409836065576,87.49328362300575,87.22677753618976,85.5619497630366,0.0005751957267887704,1,1.620936940733353,1.4853159976749177,4.3999999999999985e-05,53.6523210266798,1,0.00030007307463395704,0.0006003927528765239,0.0007485,-7.462686567164168,1.2714617677544593,58.88320350326332,9.924626436781567e-09,1.443328550932569,0.5538020086083223,0.0006340545454545455,0.0007306723554164314,2.691830497806586,0.0006759296703296706,0.016194685919979968,8.545742366081145e-05,2.4704717970861616e-05,6.075270568994983e-05,7.243333333333335e-05,1,77.25848613142287,0.0004289643246351548,0.0005371736546990175,0.0006453829847628802
0.000747,0.0007660000000000001,0.000639,0.000687,0.000686,5565600.0,0.38229376257545145,-0.4724409448801416,187.788018432012,197.3871733954948,97.02871053196867,0.0006920666666666665,0.0007479946859231696,0.0006361386474101634,5.592801925650309e-05,0.00040293959535178355,0.0005232500000000001,0.0006489395953517835,-17403680.20013907,1508956.1812818684,8.249999999999978e-05,7.14285714285714,92.85714285714286,85.71428571428572,5.690061131946384e-05,0.0006042173929484481,0.0006962,0.0007881826070515519,0.0007115892919349649,0.00038800000000000005,0.00058,0.000772,-0.00018020000000000004,54.696763888191256,64.58970074366022,41.1719279215408,14.315800348193648,1,0,0.00022079411764705872,26998545.0,26998545.0,32564145.0,26704597.692927912,19496620.694245644,1,0,0.0006249181928909645,3.640578686556854,3.377929472227427e-08,0.6368563685636859,0.11415627863821906,46.087835950914254,98.42346850337833,1,0,-5.070650379663253,32.55584584317625,0.0007174485859921625,0.00047567290443875713,83.10299627107763,84.08837102284366,81.13224676754555,68336.13934091339,56206.81387354781,1.0622836617903562,0.000687,0.0007025,0.0006973333333333333,0.0007581363636363637,0.00042875,0.000415,0.0006180000000000001,0.0005705,0.002542,24.046379636244932,0.00045149999999999997,77.79899798637547,0.000717,0.00016737348083350004,4.0373480833499984e-05,0.0006911748251748252,0.0007097500000000001,0.00019400000000044414,-0.08032128514056236,0.0007055,0.00023500000000000002,8.282476174594445,743.6174515251133,1463.2848993345176,31.626535902963845,12.874258276611368,18.752277626352477,3823.5672,895621988.8281037,0.00060045703125,2.1800000000222032e-05,0.00045149999999999997,0.0005573268402560173,51.99115044247789,73.12784401753579,0.38166666667110744,0.360967954046863,69.33649214001149,0.0005531985327450299,1.4509245543741645,-6.000000000000005e-05,0.0006058000000000003,2.6638089563381326,16.599597585513017,4.607250251640751,11.992347333872265,75.0,0.0006054333333333334,0.0005793520555039682,0.0007373310777666802,0.0005886666666666665,0.0002260000000000001,0,1,0,0.00010282886128244169,62.38938053097345,79.30423655362007,81.14609508382588,84.71010398851851,0.0005751957267887704,1,1.6721462799420772,1.5152381627828126,0.00012700000000000005,52.36015112202417,1,0.0003065405695633817,0.0006212862330802241,0.0006947500000000001,-25.373134328358216,2.4949620501318432,56.02445501307699,1.0573774712643636e-08,1.2389380530973457,0.6371681415929211,0.000653090909090909,0.0007325501089770802,1.9106179356302346,0.0006989010989010996,-0.08373089291046742,8.668320076609965e-05,2.074439606091985e-05,6.59388047051798e-05,7.854666666666668e-05,0,76.52539968419968,0.00042934867466990195,0.0005514428304419682,0.0006735369862140345
0.00069,0.000697,0.0005740000000000001,0.000611,0.00061,5211860.0,0.2143403149365528,-0.6422764227624224,140.61930783199554,150.75757575710566,39.60770156438073,0.0006940666666666664,0.0007544661513060693,0.0006336671820272636,6.039948463940288e-05,0.00040383240549461783,0.0005330500000000001,0.0006735824054946176,-19479949.631033383,419279.0253674723,9.026282051282026e-05,0.0,85.71428571428572,85.71428571428572,6.162199622521643e-05,0.0005839630860975695,0.0006918,0.0007996369139024306,0.0006912298547894559,0.00040699999999999997,0.0005895,0.000772,-0.00028930000000000004,-9.702968095836063,61.98413883956149,35.30186824368411,19.809150180905377,1,0,0.00021534705882352928,21786685.0,21786685.0,26998545.0,24737432.615756746,19848938.279746316,0,1,0.0006223876123653346,3.629710488956939,2.4515662469813767e-08,0.33796296296296313,0.04607096878915887,22.33493641941941,95.81846771633637,1,0,-5.201805286911668,36.95193354384938,0.0007174485859921625,0.00047567290443875713,69.07721118926543,79.08465107831758,49.062331411161125,68174.67176592641,58036.67544471978,0.5210190348656416,0.000611,0.0006355,0.0006273333333333334,0.0007349424242424242,0.00043525,0.000415,0.0006355,0.0005705,0.0025800000000000003,24.335776905635225,0.00045149999999999997,69.84336639008477,0.0006490000000000001,9.660584071442856e-05,-2.639415928557139e-05,0.000661062937062937,0.000643,0.000170000000000444,-0.11062590975254727,0.00067,0.00014600000000000003,10.085433097416765,732.5548605498586,1463.2848993345176,32.29127100339249,10.831194701632008,21.46007630176048,3184.44646,837965313.4278126,0.000645884765625,1.3100000000222038e-05,0.00045149999999999997,0.0005626941562304156,31.397849462365595,60.68708575263068,0.30950285966094393,0.36848545387154386,55.16509328291782,0.0005757381206401217,1.2889902589967124,-7.6e-05,0.0006204000000000003,0.7871552364596153,17.939407837741356,4.757648403095272,13.181759434646084,75.0,0.0006348333333333333,0.0006034574174118754,0.00069770406959914,0.0006181944444444443,0.00023416666666666678,0,1,0,0.00010515397030670941,18.686868686868653,56.9434491928327,68.71122001737186,79.02803087912912,0.0005751957267887704,1,1.7136380154454622,1.5481463334372052,0.00012299999999999995,46.29480965120976,-1,0.0003113577755335173,0.0006319871050934878,0.00062325,-48.348348348348345,5.468166882028425,52.087326121145416,1.1057357471264325e-08,1.1528878822197057,0.7383918459796157,0.0006540363636363637,0.0006980864527994291,1.1072652130368876,0.000699013186813187,-0.11723733305075434,8.059304663758074e-05,1.1723393545920755e-05,6.886965309165998e-05,8.388888888888892e-05,0,73.61561818414677,0.0004232202294632446,0.0005571149418284474,0.0006910096541936502
0.000612,0.000696,0.0005920000000000001,0.000679,0.000678,4436450.0,0.32120939979044927,0.6442307692329048,170.7999999991826,180.37190082560738,50.69715077509359,0.0006916666666666664,0.0007549728523301091,0.0006283604810032237,6.330618566344269e-05,0.00040660111685828756,0.0005457000000000002,0.0006943511168582874,-16493877.515648767,885499.5869005509,9.841025641025615e-05,14.28571428571429,78.57142857142857,64.28571428571428,6.464899649484383e-05,0.0005839630860975695,0.0006918,0.0007996369139024306,0.0006974279223271086,0.000413,0.0005925,0.000772,-0.00025925000000000004,34.78011306071196,59.56468850004125,31.245464215337893,17.53295573030952,1,0,0.0002015705882352939,26223135.0,21786685.0,26223135.0,25331713.569454048,20829583.929016113,0,1,0.0006326807737534557,3.6157141229450103,2.600726850046021e-08,0.35294117647058837,0.09430352070454825,32.80810323150064,97.77249909705722,0,0,-5.251886792452828,40.473623286768124,0.0007174485859921625,0.0004965950525953934,67.46173053643336,75.21034423102283,51.96450314725442,68930.3126915615,60056.32642928652,-0.15046238971224982,0.000679,0.000644,0.0006556666666666667,0.0007050606060606061,0.0004355,0.000415,0.000642,0.0005705,0.002733,24.68304593337702,0.0004535,73.94154705423274,0.000645,8.437643489808157e-05,-1.9623565101918356e-05,0.0006682867132867134,0.00064475,0.00014199999999999987,0.1112929623567922,0.0006355,0.000156,9.521207142097765,743.6841567855379,1463.2848993345176,30.624802672976028,7.331781096972435,23.293021576003593,3012.34955,887339879.7125916,0.00068336328125,1.4400000000222037e-05,0.0004535,0.0005743247406073741,29.827915869980878,66.22383026710517,0.2357057177166435,0.3352597599944524,63.54414229748127,0.0005980050727294162,1.0779630136249891,6.800000000000003e-05,0.0006360000000000003,1.7644818546921608,19.148830015466675,4.773656464656472,14.375173550810203,75.0,0.0006586333333333334,0.0006250094202190281,0.0006993744758391942,0.0006439722222222221,0.0002363333333333334,0,1,0,0.0001095677819916725,53.030303030303024,44.70218408271512,61.92597627560637,70.59443045893467,0.0005751957267887704,1,1.7517056755872895,1.5836114031937478,0.00010399999999999993,43.54205750344823,-1,0.0003157033338348261,0.0006459685534591192,0.0006615,-27.92792792792792,5.950747835209111,55.72651658640131,1.2005098850574672e-08,1.1517027863777092,0.7554179566563475,0.0006646909090909091,0.0006844343704722601,1.6069200586724304,0.0007098087912087906,0.10552416838710066,8.03276205068314e-05,9.166373932137126e-06,7.116124657469428e-05,9.00488888888889e-05,1,72.54578137271633,0.00042777068380007836,0.0005687230426066905,0.0007096754014133026
